,song_type,cycle,string,sentence_number,length,repertoire_size
0,2016,14,"['gr(s)-aws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-aws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-aws(s)', 'am(l)', 'gr(s)-aws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-aws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-aws(s)', 'am(l)', 'agr(s)-aws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-aws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-aws(s)', 'am(l)', 'agr(s)-aws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-aws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'am(l)', 'agr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-aws(s)', 'am(l)', 'agr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'am(l)', 'agr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'am(l)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'am(l)', 'gr(s)', 'uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)', 'uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)', 'aws(s)', 'am(l)', 'gr', 'uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)', 'uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)', 'aws(s)', 'am(l)', 'gr(s)', 'nc', 'ngr(s)', 'ngr(s)', 'gr(s)', 'nc', 'ngr(s)', 'ngr(s)', 'gr(s)', 'nc', 'gr(s)', 'm', 'am(l)', 'gr(s)', 'modhc', 'uc', 'agr(s)', 'gw(l)', 'gr(s)', 'nws', 'uws', 'gr', 'gw(l)', 'gr(s)', 'nc', 'gr(s)', 'uc', 'gr', 'gw(l)', 'gr(s)', 'nws', 'uc', 'gr', 'gw(l)', 'gr(s)', 'sq', 'sq', 'sq', 'sq', 'sq', 'gr(s)', 'uws(s)', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'gr(s)', 'uws(s)', 'dm', 'uws(s)', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'dm', 'uws(s)', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'uws(s)', 'am(l)', 'dm', 'uws(s)', 'sq', 'sq', 'sq', 'sq', 'sq', 'dm', 'uws(s)', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'dm', 'aws(s)', 'am(l)', 'nm', 'uws(s)', 'sq', 'sq', 'sq', 'sq', 'sq', 'dm', 'uws(s)', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'aws(s)', 'am(l)', 'dm', 'uws(s)', 'arg(s)', 'arg(s)', 'arg(s)', 'arg(s)', 'arg(s)', 'dm', 'uws(s)', 'arg(s)', 'arg(s)', 'arg(s)', 'arg(s)', 'arg(s)', 'dm', 'uws(s)', 'am(l)', 'dm', 'uws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'dm', 'uws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'dm', 'uws(s)', 'am(l)', 'dm', 'modws', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'dm', 'modws', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'dm', 'aws(s)', 'am(l)', 'agr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'agr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'agr(s)-uws(s)', 'am(l)', 'agr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-aws(s)', 'am(l)', 'agr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'agr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'agr(s)-uws(s)', 'am(l)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'am(l)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'am(l)', 'gr(s)-uws(s)', 'nm', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-aws(s)', 'am(l)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'am(l)', 'ngr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'am(l)', 'ngr(s)-aws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-aws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'am(l)', 'gr(s)', 'uws(s)', 'w', 'w', 'w', 'gr(s)', 'uws(s)', 'w', 'w', 'w', 'gr(s)-modws', 'w', 'w', 'w', 'gr(s)-modws', 'w', 'w', 'w', 'gr(s)-aws(s)', 'gr(s)-modws', 'aws(s)', 'w', 'w', 'gr(s)-uws(s)', 'w', 'w', 'w', 'modws', 'w', 'gr(s)-aws(s)', 'gr(s)-aws(s)', 'w', 'w', 'w', 'gr(s)-modws', 'gr(s)-modws', 'w', 'w', 'gr(s)-uws(s)', 'w', 'w', 'w', 'gr(s)-uws(s)', 'am(l)', 'gr(s)-aws(s)', 'w', 'w', 'w', 'gr(s)-aws(s)', 'w', 'w', 'w', 'gr(s)-uws(s)', 'am(l)', 'gr(s)-uws(s)', 'w', 'w', 'gr(s)-aws(s)', 'w', 'w', 'w', 'gr(s)-uws(s)', 'am(l)', 'gr(s)-uws(s)', 'w', 'w', 'gr(s)-uws(s)', 'w', 'w', 'w', 'gr(s)-uws(s)', 'am(l)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'am(l)', 'm(s)', 'modws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'm(s)', 'm(s)', 'modws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'w', 'dm', 'aws(s)', 'am(l)', 'm(s)', 'modws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'm(s)', 'modws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'dm', 'aws(s)', 'am(l)', 'm(s)', 'modws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'dm', 'modws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'dm', 'aws(s)', 'am(l)', 'am(l)', 'dm', 'uws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'm(s)', 'modws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'dm', 'aws(s)', 'am(l)', 'gr(s)', 'uws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'gr(s)', 'aws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'gr(s)', 'aws(s)', 'am(l)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'w', 'w', 'gr(s)-aws(s)', 'am(l)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'am(l)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'am(l)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'am(l)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)', 'gr(s)-aws(s)', 'am(l)', 'm(s)', 'uws(s)', 'sq', 'w', 'w', 'w', 'dm', 'modhc(s)', 'w', 'w', 'w', 'w', 'w', 'w', 'w', 'aws(s)', 'am(l)', 'dm', 'uws(s)', 'w', 'w', 'w', 'w', 'w', 'dm', 'uws(s)', 'w', 'w', 'w', 'w', 'w', 'w', 'w', 'dm', 'aws(s)', 'am(l)', 'gr(s)-uws(s)', 'w', 'w', 'w', 'gr(s)-uws(s)', 'w', 'w', 'w', 'gr(s)-uws(s)', 'mgr', 'gr(s)-uws(s)', 'w', 'w', 'gr(s)-uws(s)', 'w', 'w', 'gr(s)-uws(s)', 'am(l)', 'gr(s)-uws(s)', 'w', 'w', 'w', 'gr(s)-uws(s)', 'w', 'w', 'w', 'gr(s)-uws(s)', 'am(l)', 'gr(s)-uws(s)', 'w', 'w', 'w', 'gr(s)-uws(s)', 'w', 'w', 'w', 'gr(s)-uws(s)', 'am(l)', 'gr(s)', 'modws', 'gw(l)', 'gr(s)', 'nc', 'nc', 'm', 'gw(l)', 'gr(s)', 'nc', 'm', 'gw(l)', 'gr(s)', 'nc', 'modhc', 'm', 'gw(l)', 'gr(s)', 'uc', 'uc', 'gr', 'gw(l)', 'gr(s)', 'uc', 'modhc', 'gw', 'gw(l)', 'gr(s)', 'modhc', 'modhc', 'gw', 'gw(l)', 'gr(s)', 'modhc', 'modhc', 'gr', 'gw(l)', 'gr(s)', 'ws', 'ac', 'gr', 'gw(l)', 'gr(s)', 'modhc', 'ac', 'gw', 'gw(l)', 'gr(s)', 'modhc', 'modws', 'gw', 'gw(l)', 'gr(s)', 'modhc', 'modhc', 'gw', 'gw(l)', 'gr(s)', 'hc', 'modhc', 'gw', 'gw(l)', 'gr(s)', 'hc', 'modhc', 'gw', 'gw(l)', 'gr(s)', 'nc', 'modhc', 'gw', 'gw(l)', 'gr(s)', 'modhc', 'modws', 'gw', 'gw(l)', 'gr(s)', 'uc', 'uws(s)', 'gw', 'gw(l)', 'gr(s)', 'ac', 'ac', 'gw', 'gw(l)', 'gr(s)', 'nc', 'uc', 'gw', 'gw(l)', 'gr(s)', 'modhc', 'ac', 'gw', 'gw(l)', 'gr(s)', 'nc', 'ac', 'gw', 'gw(l)', 'gr(s)', 'nws', 'ac', 'gw', 'gw(l)', 'dm', 'uws(s)', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'dm', 'uws(s)', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'dm', 'aws(s)', 'am(l)', 'dm', 'uws(s)', 'sq', 'sq', 'sq', 'sq', 'sq', 'dm', 'aws(s)', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'aws(s)', 'm(s)', 'm(s)', 'dm', 'uws(s)', 'sq', 'w', 'w', 'w', 'w', 'm(s)', 'uws(s)', 'w', 'w', 'w', 'w', 'w', 'w', 'w', 'dm', 'aws(s)', 'am(l)', 'dm', 'modws(s)', 'ngr(s)', 'arg(s)', 'arg(s)', 'arg(s)', 'w', 'aws(s)', 'arg(s)', 'arg(s)', 'arg(s)', 'arg(s)', 'm(s)', 'aws(s)', 'am(l)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'am(l)', 'gr(s)-aws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-aws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-aws(s)', 'am(l)', 'gr(s)-aws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-aws(s)', 'am(l)', 'gr(s)', 'uws(s)', 'gw', 'gr(s)', 'uws(s)', 'uws(s)', 'am(l)', 'gr(s)', 'uws(s)', 'gw', 'gr(s)', 'am(l)', 'gw', 'gw(l)', 'gr(s)', 'uc', 'uc', 'gw', 'gw(l)', 'gr(s)', 'uc', 'uc', 'gw', 'gw(l)', 'modhc', 'uc', 'gw', 'gw(l)', 'nc', 'modws', 'mm', 'gw(l)', 'gr(s)', 'nc', 'sq', 'sq', 'w', 'w', 'w', 'gr(s)', 'aws(s)', 'w', 'w', 'w', 'w', 'w', 'w', 'w', 'w', 'gr(s)', 'uws(s)', 'am(l)', 'dm', 'hc', 'w', 'w', 'w', 'w', 'w', 'dm', 'hc', 'w', 'w', 'w', 'w', 'w', 'w', 'dm', 'aws(s)', 'am(l)', 'dm', 'uws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'dm', 'uws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'aws(s)', 'am(l)', 'dm', 'modws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'dm', 'aws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'dm', 'aws(s)', 'am(l)', 'gr(s)', 'uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)', 'uws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'gr(s)', 'uws(s)', 'mgr(l)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'mgr(l)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'mgr(l)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'ngr(s)', 'ngr(s)', 'gr(s)-uws(s)', 'am(l)', 'gr(s)', 'aws(s)', 'gr', 'gw(l)', 'gr(s)', 'aws', 'gr(s)', 'modws', 'gr', 'gw(l)', 'gr(s)', 'nws', 'gr(s)', 'uc', 'gw', 'gw(l)', 'gr(s)', 'hc', 'gr(s)', 'uc', 'gw', 'gw(l)', 'gr(s)', 'modhc', 'gr(s)', 'ac', 'gw', 'gw(l)', 'gr(s)', 'uc', 'sq', 'sq', 'sq', 'sq', 'sq', 'gr(s)', 'uc', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'sq', 'gr(s)', 'aws(s)', 'gw(l)', 'gr(s)', 'uws(s)', 'sq', 'w', 'w', 'w', 'w', 'gr(s)', 'aws(s)', 'w', 'w', 'w', 'w', 'w', 'w', 'w', 'w', 'gr(s)', 'uws(s)', 'am(l)', 'dm', 'uws(s)', 'w', 'w', 'w', 'w', 'w', 'dm', 'uws(s)', 'w', 'w', 'w', 'w', 'w', 'w', 'dm', 'aws(s)', 'am(l)', 'dm', 'uws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'dm', 'aws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'dm', 'uws(s)', 'am(l)', 'dm', 'uws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'dm', 'uws(s)', 'ngr(s)', 'ngr(s)', 'ngr(s)', 'dm', 'aws(s)', 'am(l)']",0,1043,38
